	score	comment  INPUT_URL = "https://review.rakuten.co.jp/item/1/351180_10001229/1.1/"  # 10917
1256	4	中高生の娘用に買いました。少しだけゴムが長かったようです。消耗品なので、安く購入できて良かったです。
1257	5	着け心地がとても良いのとリーズナブルでとても満足してます。五年生の息子には少し大きいのか、サイズは微妙ですが大人がつける分には特に気にならずつけられます。
1258	5	リピートで購入しました！！幼稚園の年長さんでも小さいサイズとてもよかったです。
1259	5	迅速な対応で発送も早く満足しました。また利用したいと思います。
1260	5	発送が早く助かりました。少し顎の辺りがゆるいのが気になりましたが、変なニオイもなく使いやすいと思いました。
1261	5	付け心地良く、毛羽立ちも少いので長い時間使用できました。カラーはどれも使いやすい色です。この価格で購入できる時にリピートしたいです。
1262	4	子ども用に購入しました。ノーズワイヤーも浮かずに装着できています。
1263	5	紐がボルドーのものを購入しました、可愛いです。これからの季節にもぴったりな色合いでした。
1264	5	価格・品質・配送どれにおいても納得いく商品です。
1265	5	色も良くて可愛かったです！配送も早くて助かりました
1266	5	以前も購入して、2回目の購入です。ゴムが太めで、耳が痛くならない所が気に入っています！
1267	5	今回も、注文してすぐに届きました。お安く買えて大変満足しています。
1268	4	子供用に買いました。立体マスクが1番息がしやすくていいとのことでお安くなっていたこちらで購入しました。グレーにしましたが色味も派手すぎずシンプルで気に入ったようです。
1269	5	似たようなタイプはたくさん販売されてますが、こちらは品質もしっかりしたものだと思いました。リピート予定です。
1270	5	カラーかわいくて、肌触りもいいです！必ずリピです！！
1271	4	フラップ型ホワイトとヘーゼルナッツを購入しました。耳も痛くならず良かったですがホワイトの方が1センチずつゴムが長く、少々緩めでした。下がってくる訳ではないので使えます。
1272	5	とてもお安く買うことが出来ました。マスクは、必需品ですので助かります。
1273	5	形とアイスグレーの色が気に入り、家族のために購入しました。プリーツ式のものに比べて息苦しさがないようで満足しているようです。紐がきれたりすることもなく使用できています。価格が安いのにかかわらず品質がよいと思います。あと少しで一箱がなくなるのでリピート購入させてもらいます。
